transaction_id,customer_id,product_id,quantity,total_amount,transaction_date
771812,80397,395,1,41.43,2025-01-14 02:27:57
945470,72918,695,1,3948.85,2025-02-19 08:19:49
339067,61317,274,5,4737.88,2025-03-03 06:49:39
326380,98508,742,2,2667.1,2025-01-23 03:19:28
878480,83071,917,5,4830.88,2025-03-03 04:59:08
920581,97301,670,1,178.28,2025-03-27 17:07:54
960012,17775,358,3,574.76,2025-03-11 23:25:16
323840,47005,748,2,1592.91,2025-01-04 01:37:37
466025,26629,748,3,2551.36,2025-02-17 07:35:50
727358,91330,688,4,1401.76,2025-01-01 04:11:59
141905,31129,436,5,4207.32,2025-02-19 07:14:19
906586,87117,748,4,982.62,2025-03-13 19:49:36
384935,51035,208,5,3036.66,2025-01-02 00:03:51
484287,35848,339,5,1035.8,2025-03-01 21:41:03
575489,28313,374,3,1604.34,2025-03-26 09:04:15
467320,49096,717,1,3395.21,2025-01-28 21:47:45
428927,63944,499,1,822.73,2025-01-27 00:19:06
856760,63147,709,1,1315.0,2025-03-17 05:24:18
615466,54747,667,1,3054.52,2025-03-23 01:33:35
891839,53900,673,1,3414.53,2025-02-01 05:16:46
351610,72731,673,4,1050.58,2025-02-15 09:28:47
907604,27622,735,1,2664.9,2025-01-12 08:46:50
664963,78496,438,5,4054.46,2025-03-07 19:56:29
868274,23753,735,4,3438.54,2025-02-12 21:36:50
630296,88234,409,4,1573.44,2025-01-11 23:15:05
616851,65718,262,2,768.59,2025-02-07 15:35:18
479406,11950,851,5,1253.94,2025-01-05 03:43:02
474037,54107,877,2,4838.31,2025-01-07 06:48:10
795467,79222,651,5,76.6,2025-02-24 23:28:58
330942,75040,695,1,982.28,2025-01-02 05:06:23
270260,42763,339,3,517.39,2025-01-23 22:41:42
822754,72395,848,2,3005.91,2025-01-10 02:50:05
673338,21544,772,3,258.85,2025-03-13 14:21:23
519157,22277,673,2,2055.49,2025-01-06 02:00:40
233460,31788,410,1,376.64,2025-01-21 19:20:54
838272,99803,558,1,1309.72,2025-02-01 13:50:05
112414,80700,436,2,3375.27,2025-02-10 05:12:20
488026,97617,540,2,3984.41,2025-03-15 13:56:49
434781,73564,497,1,2458.14,2025-03-25 01:37:52
734187,55361,772,4,4607.83,2025-03-22 09:13:26
711267,25262,848,5,1342.2,2025-01-20 09:09:18
922572,74081,688,3,2149.67,2025-01-06 06:38:23
334364,97713,363,3,1412.29,2025-03-15 05:07:30
884660,14154,409,5,3222.96,2025-01-24 23:54:01
906117,79124,307,2,2040.22,2025-02-09 23:03:54
158062,19878,385,4,2667.15,2025-01-05 09:03:28
891474,34874,100,5,3458.19,2025-01-09 07:20:57
995189,28965,492,2,3699.82,2025-03-13 18:37:20
586601,72621,409,4,4897.74,2025-01-28 05:46:59
849087,91333,410,1,4303.24,2025-03-22 00:31:16
525665,75504,385,1,959.19,2025-01-23 20:10:14
837726,39233,917,5,4520.37,2025-02-04 10:52:24
528982,89538,150,5,3687.5,2025-02-26 06:54:32
795369,65735,652,4,4934.48,2025-01-01 17:56:12
176901,76990,927,2,953.61,2025-03-22 17:42:25
191274,51358,339,5,3313.23,2025-01-26 01:55:39
578872,41165,848,3,3743.4,2025-03-06 02:58:05
629349,22961,339,1,457.83,2025-03-07 05:42:59
935765,16021,748,2,908.67,2025-03-29 07:08:26
243379,96603,499,2,4800.34,2025-01-24 02:47:31
704817,74112,778,5,326.78,2025-03-13 07:12:59
930136,31534,748,4,2733.47,2025-01-15 18:09:02
423872,84205,499,3,3174.59,2025-02-21 09:25:50
493060,64645,358,3,2627.27,2025-01-04 07:20:04
147111,16791,926,3,4848.58,2025-01-07 09:46:43
600308,73772,374,3,3606.97,2025-02-23 18:15:40
318971,29205,385,2,1392.47,2025-03-17 07:20:54
316040,94411,113,4,2238.57,2025-01-12 12:30:56
188335,93040,673,2,1138.32,2025-02-14 03:38:34
967462,33533,735,4,1652.94,2025-03-06 04:24:10
701899,31155,540,1,3906.47,2025-03-24 12:26:47
626805,71187,732,2,4777.9,2025-03-09 13:25:47
748607,21839,580,5,4310.48,2025-02-16 01:36:35
613986,25220,374,2,3209.47,2025-01-01 16:38:37
181755,19311,709,4,4878.0,2025-03-17 16:23:34
949893,90216,287,1,1046.9,2025-01-10 01:03:49
788273,94932,540,2,2532.55,2025-03-14 10:06:49
886167,29879,848,5,2410.97,2025-03-11 12:05:00
345108,75504,917,4,2226.24,2025-03-19 17:24:31
555973,93010,492,1,171.81,2025-03-07 16:59:22
923682,36415,593,1,2285.41,2025-03-25 19:48:10
928387,12708,438,2,3833.11,2025-03-29 10:54:58
886067,48868,150,5,1914.11,2025-01-10 05:41:52
889483,44053,100,1,3784.7,2025-03-07 16:32:03
362708,42005,363,4,4011.84,2025-02-22 01:49:38
662999,97974,927,3,1272.9,2025-03-08 07:20:40
799966,41423,917,1,4486.86,2025-03-05 20:20:01
851865,15589,409,4,3185.54,2025-02-17 14:12:07
429164,77311,917,5,1954.26,2025-01-15 06:55:03
741588,47698,926,1,1807.68,2025-03-06 10:47:12
758939,77756,187,2,1165.1,2025-01-26 08:19:40
400921,84225,926,2,1515.0,2025-03-14 07:06:56
210809,66641,851,5,222.22,2025-01-03 19:47:37
861708,77609,363,4,2042.17,2025-01-26 13:38:47
380411,23082,735,3,3531.64,2025-01-12 03:53:16
212447,36226,748,3,2071.95,2025-02-08 06:45:44
290291,93267,363,4,883.77,2025-03-08 02:54:27
270061,98025,321,1,1532.99,2025-01-18 13:51:37
213543,45614,409,2,321.65,2025-01-26 16:10:23
987150,29061,540,4,998.11,2025-01-18 07:21:38
120449,99828,652,5,1177.6,2025-03-20 10:43:25
750682,64781,673,3,4782.5,2025-01-10 19:31:28
533128,72472,652,3,3340.73,2025-01-25 13:26:51
781705,41502,358,5,4860.66,2025-01-15 08:00:54
740531,44184,848,3,4025.28,2025-03-05 23:24:46
604569,27423,732,2,2610.74,2025-02-22 18:05:35
563607,65221,438,2,2948.1,2025-03-04 10:31:26
669570,89007,307,4,3770.71,2025-02-14 12:56:28
968034,97232,208,5,1508.33,2025-02-12 19:27:58
179736,48388,100,2,172.6,2025-03-28 08:49:01
957191,81242,100,3,2497.74,2025-03-18 13:24:18
611122,69604,927,5,3215.28,2025-03-29 08:40:28
224209,55739,680,3,2622.9,2025-03-04 18:51:01
117293,78350,262,1,755.35,2025-01-16 14:43:45
355889,43778,580,1,2488.62,2025-01-21 19:58:51
318587,66952,848,4,36.93,2025-01-29 15:06:29
956639,68448,732,4,970.4,2025-02-02 07:06:28
836721,16432,338,2,2851.17,2025-02-18 09:09:49
657621,21382,673,5,2580.85,2025-02-19 07:24:15
644195,65632,492,2,4269.78,2025-03-16 08:18:21
563373,35726,374,4,3630.2,2025-03-07 10:08:19
776811,56211,438,2,531.87,2025-01-03 19:24:27
765959,83071,385,1,465.85,2025-03-22 02:29:47
918937,84793,498,5,1944.25,2025-03-22 12:49:22
934520,44212,338,1,2137.77,2025-01-06 03:01:53
858133,75472,772,4,598.9,2025-01-31 16:51:10
340612,45441,680,5,869.59,2025-02-01 14:55:45
815940,56793,742,5,572.55,2025-03-02 13:38:54
400477,82110,338,4,1587.58,2025-02-17 18:04:48
667222,38300,208,5,4001.52,2025-02-10 10:53:13
515740,17541,695,4,1914.25,2025-02-22 14:43:05
672336,65581,667,1,2298.46,2025-01-20 02:50:33
741522,26986,851,1,1525.91,2025-01-06 21:12:31
933513,62751,580,2,143.44,2025-01-28 14:42:44
685801,67824,748,5,4483.1,2025-01-26 16:12:58
284391,63119,732,4,2602.6,2025-03-28 03:45:44
652392,58201,667,2,2062.27,2025-03-22 04:55:33
553768,98438,497,2,2079.1,2025-03-28 00:30:12
111267,91368,778,5,311.95,2025-01-06 19:10:03
246173,29168,778,3,832.58,2025-01-11 05:21:39
591384,45022,338,3,952.97,2025-03-12 00:18:35
411465,87736,657,4,2631.22,2025-01-05 21:13:39
383672,69105,695,4,4444.99,2025-01-06 06:35:18
361462,93573,113,4,1982.93,2025-01-13 02:20:20
268264,56607,688,5,1317.38,2025-02-25 00:09:53
201846,26357,735,4,1060.82,2025-02-07 10:38:27
711522,77115,926,3,624.46,2025-03-14 03:26:07
686881,85908,670,4,457.7,2025-02-09 23:35:07
884089,35277,321,1,3206.48,2025-02-23 12:58:48
962443,93809,848,1,3600.3,2025-01-04 06:25:53
172222,82852,436,5,1706.1,2025-01-09 23:26:08
133179,63913,732,1,1301.24,2025-02-15 21:39:12
589927,25917,709,3,435.7,2025-01-12 21:53:04
491990,62185,241,4,4866.2,2025-01-26 11:44:18
891315,49678,688,1,4848.77,2025-02-14 05:01:26
528241,59436,208,2,2323.29,2025-02-08 07:12:11
937803,90592,743,3,649.2,2025-01-03 07:44:03
351872,23588,255,3,1793.36,2025-01-10 00:41:43
308488,63148,262,4,1750.55,2025-03-03 09:36:19
747466,61149,287,4,3298.87,2025-01-19 02:36:07
174418,45142,695,4,1451.96,2025-01-03 09:57:52
733613,97846,287,2,2463.17,2025-02-09 03:42:46
923521,34696,558,1,2129.35,2025-02-23 20:29:09
814480,45614,385,3,945.84,2025-01-29 21:06:14
888215,48637,911,5,1566.65,2025-01-01 15:13:28
351581,27632,917,1,898.28,2025-01-28 14:24:11
349974,24082,492,2,2818.25,2025-01-14 21:37:26
994973,75476,385,4,3676.46,2025-03-12 09:36:31
364661,10809,709,3,3707.84,2025-01-21 18:32:55
628533,63128,196,5,2392.16,2025-02-09 06:24:39
184497,30290,196,1,2365.97,2025-03-21 15:56:56
981742,60972,196,4,4287.66,2025-02-24 15:05:12
270592,22589,778,5,3129.34,2025-03-22 09:07:24
676093,31300,307,4,2112.67,2025-02-07 04:13:26
445829,99760,363,5,4883.69,2025-01-22 12:47:25
140668,12526,667,2,19.12,2025-01-02 07:22:39
564105,60558,374,2,167.16,2025-02-20 05:28:57
546729,80034,113,1,2571.1,2025-02-13 05:02:12
600670,15840,358,4,573.79,2025-03-12 04:36:42
493346,20346,492,1,9.29,2025-03-03 14:04:49
590531,86150,100,5,2284.76,2025-02-27 19:05:14
305474,26097,652,2,4020.62,2025-02-05 07:41:23
485316,69144,363,2,2552.42,2025-02-17 16:38:34
315977,94857,917,4,637.5,2025-03-11 10:44:10
331373,33657,743,1,4207.58,2025-03-13 18:36:18
919592,75182,318,4,3799.99,2025-01-31 09:34:44
881846,66684,363,1,743.58,2025-01-17 18:24:03
889693,23046,580,1,1146.44,2025-03-21 10:04:55
743476,88782,673,4,2682.6,2025-01-16 04:33:34
457706,78810,113,1,4261.33,2025-03-06 06:53:52
114132,76111,533,2,4406.96,2025-01-16 01:50:29
180782,11328,748,1,4022.23,2025-03-22 01:12:13
774758,88348,338,1,4310.1,2025-03-15 09:54:52
868278,73245,196,4,1100.7,2025-02-24 12:16:10
357333,73134,497,3,815.31,2025-01-13 17:08:30
256129,80183,497,3,2340.14,2025-01-18 22:22:57
758092,32626,593,1,1896.56,2025-01-01 17:39:12
126048,85061,498,1,2209.9,2025-03-04 06:26:34
132342,83539,652,4,944.1,2025-01-20 08:12:59
441641,42694,499,3,2516.84,2025-03-26 19:50:36
660137,32832,877,4,1135.77,2025-03-24 06:34:45
198135,48120,338,2,2882.33,2025-02-23 09:19:19
366161,79448,262,2,3258.97,2025-02-22 06:51:10
665915,10909,208,4,4347.91,2025-01-26 04:07:37
503402,50302,374,5,899.29,2025-03-26 07:45:54
407801,66275,651,2,4568.22,2025-03-21 23:25:49
550222,93779,262,3,3652.55,2025-01-10 19:43:42
196326,10699,307,4,969.54,2025-03-05 14:18:11
926783,67870,670,1,4476.98,2025-02-15 09:01:40
597676,76587,374,2,1926.79,2025-02-21 13:48:39
446609,21892,877,5,1179.66,2025-01-24 09:44:32
783336,85368,670,3,160.42,2025-02-02 18:43:26
745192,17705,927,4,1707.72,2025-03-07 14:05:12
864578,85559,395,1,3185.27,2025-01-07 23:34:12
284150,73852,911,1,55.4,2025-02-17 14:49:58
652492,55272,196,1,2569.82,2025-03-18 13:21:30
437013,18876,363,3,2299.92,2025-03-08 20:08:29
667843,84931,772,1,1693.97,2025-01-10 22:00:31
502389,17980,438,2,3728.84,2025-02-25 05:12:35
280733,25008,673,2,4857.2,2025-01-16 08:16:53
147004,45120,533,1,2253.24,2025-01-23 08:50:42
958009,70755,926,1,951.78,2025-02-14 13:45:54
337574,80916,196,2,1214.63,2025-03-19 16:04:15
984422,69287,438,1,1634.48,2025-01-21 06:16:48
389647,10488,255,4,2304.3,2025-01-16 00:49:23
401040,39272,742,5,2169.78,2025-01-24 03:07:09
307442,67296,196,5,319.62,2025-01-02 17:37:42
564673,90559,492,3,332.85,2025-01-30 12:41:35
290055,89154,436,1,2302.97,2025-01-28 21:47:41
273517,90157,499,5,3540.85,2025-03-24 03:48:01
569570,64160,208,3,3187.63,2025-03-09 09:14:04
401582,95802,339,4,2798.22,2025-03-28 19:26:52
124493,94167,438,1,4613.93,2025-03-04 12:12:30
226759,57136,497,3,1434.18,2025-02-27 02:32:03
487841,51995,657,5,1591.57,2025-02-20 15:07:29
996470,90335,748,1,2366.85,2025-03-15 13:11:05
778769,60851,262,1,3981.68,2025-03-27 19:56:09
175995,10003,438,4,1357.17,2025-01-22 20:31:21
877182,19775,287,2,149.5,2025-03-14 09:23:07
895304,48745,187,3,4169.67,2025-02-27 06:30:45
775850,39039,470,4,3374.2,2025-01-19 17:59:42
226004,98943,533,2,2432.91,2025-03-20 17:29:07
878387,18876,558,5,2529.97,2025-02-05 07:18:14
208357,93204,410,5,3328.44,2025-03-13 04:36:40
242814,86214,150,1,1418.58,2025-02-24 10:45:06
777872,82809,339,5,2346.98,2025-01-19 07:40:11
946431,51132,498,2,639.43,2025-02-01 13:47:04
230518,65995,255,1,4082.68,2025-01-03 13:47:49
351647,47276,307,1,864.71,2025-03-25 21:04:08
784952,38780,363,3,3545.4,2025-02-11 10:53:53
100634,10658,318,2,732.38,2025-02-01 07:22:05
592987,38883,917,2,1268.76,2025-02-19 21:14:56
258704,21624,558,2,4703.57,2025-03-24 10:44:02
304964,51353,339,3,4646.39,2025-02-08 11:17:24
996621,22429,772,2,1592.5,2025-02-19 11:35:28
992165,53659,410,2,126.59,2025-01-13 12:12:17
808557,45273,470,3,2274.7,2025-03-20 09:15:18
523002,91075,395,5,2430.0,2025-01-20 19:59:06
299489,22524,208,5,4382.39,2025-02-07 04:21:30
479948,88636,732,5,2149.41,2025-01-01 03:10:44
520634,69839,208,3,3831.17,2025-03-03 06:25:35
889831,59166,667,2,4877.29,2025-03-12 22:49:29
846080,50502,877,1,952.7,2025-01-02 11:50:28
894816,22853,436,3,434.15,2025-02-24 22:58:43
793624,23484,778,3,1331.96,2025-02-20 12:22:20
600440,66243,321,2,327.18,2025-03-16 20:10:31
993662,10732,410,4,3767.61,2025-01-14 19:50:21
843432,62255,680,1,3346.51,2025-01-03 00:57:56
859779,75578,667,2,2015.7,2025-01-11 04:52:35
983898,48305,436,1,4681.92,2025-01-09 07:18:25
380012,24482,395,2,3176.42,2025-03-01 13:45:24
539892,45174,470,2,3437.29,2025-02-05 14:32:50
592761,50660,318,3,4914.53,2025-01-09 21:38:04
299385,25433,778,5,1300.35,2025-02-02 16:08:50
688360,94531,410,1,1184.64,2025-02-10 11:01:50
626905,10220,742,3,3773.18,2025-03-21 07:14:20
912229,73999,255,1,1682.68,2025-02-16 08:23:13
826323,69417,470,5,1566.3,2025-01-12 18:08:34
280440,86789,848,5,4922.44,2025-02-22 14:00:15
405669,18667,851,1,2032.35,2025-02-08 20:08:36
183009,95431,743,2,129.86,2025-01-26 10:41:30
824750,71258,540,2,593.1,2025-02-01 20:02:01
108500,17546,673,2,3617.54,2025-03-07 06:51:36
532375,37987,743,4,4596.1,2025-02-11 17:56:27
165798,60765,927,4,3205.21,2025-02-04 23:27:49
552574,11658,533,1,2682.9,2025-01-10 09:27:56
195108,10567,274,5,2824.73,2025-01-16 22:28:32
386212,82728,436,3,1164.82,2025-02-23 08:48:26
814330,83616,593,2,3254.88,2025-03-27 11:52:14
420829,45855,673,1,787.9,2025-01-01 23:20:57
113416,73226,307,3,1475.34,2025-02-27 06:37:44
907957,40191,498,5,3971.2,2025-03-11 20:47:14
188889,54962,262,1,687.47,2025-03-06 02:35:54
900024,69674,743,3,4133.25,2025-03-06 13:45:37
897695,89615,540,4,2313.86,2025-01-24 02:31:09
483422,23046,670,5,2575.59,2025-01-25 14:45:37
568557,32454,778,4,4389.12,2025-01-09 18:45:01
337075,59866,187,2,3419.77,2025-03-01 04:01:17
197305,92517,287,3,3651.42,2025-03-25 19:18:11
344858,58956,593,1,2188.88,2025-02-27 10:50:24
127999,72177,748,3,2476.43,2025-02-09 21:51:04
641752,20052,743,3,2815.49,2025-01-17 02:17:07
552204,87596,499,4,3397.61,2025-01-07 23:16:06
946962,81869,497,2,1531.87,2025-03-26 15:00:11
199445,94167,673,1,4748.86,2025-02-01 14:44:10
207177,26356,287,5,1617.72,2025-02-20 08:23:26
949048,83743,321,5,1966.33,2025-01-30 07:35:07
599118,98953,848,4,1968.34,2025-01-25 16:08:24
562809,82512,358,3,2988.4,2025-03-07 20:57:29
573654,68436,150,2,3906.42,2025-03-04 06:04:34
615628,79901,877,5,2841.77,2025-02-16 04:32:27
832415,85481,363,3,3224.7,2025-03-12 16:42:44
961965,22480,927,5,32.26,2025-03-01 22:55:46
263687,99289,911,3,1826.89,2025-01-06 16:13:25
117782,70687,917,4,687.56,2025-03-26 00:52:24
261011,90216,593,2,1982.97,2025-01-01 03:14:25
723517,19253,338,2,538.89,2025-03-28 06:06:41
668896,64433,113,4,2381.93,2025-02-17 19:49:13
547975,97605,208,4,1352.6,2025-03-26 13:33:24
252553,87265,877,1,1453.56,2025-01-18 11:01:07
532567,91618,732,3,1317.26,2025-02-05 18:12:56
854071,33058,778,3,367.77,2025-03-26 05:26:19
293114,79234,374,3,310.96,2025-03-26 13:05:41
654605,22480,241,1,1145.79,2025-03-23 23:28:31
570191,22267,772,3,89.4,2025-03-26 03:28:44
822147,49986,688,2,1300.91,2025-03-10 05:13:37
591858,43803,395,1,3981.54,2025-01-19 08:12:51
163909,32790,196,4,4804.36,2025-02-27 00:05:03
150770,44670,262,2,2611.17,2025-03-16 07:50:14
975578,70045,778,4,2802.69,2025-01-10 06:07:16
637716,70679,150,4,3970.41,2025-03-17 18:42:29
342427,34823,497,3,1891.26,2025-02-21 21:51:42
282398,54533,695,3,1251.0,2025-02-23 19:21:46
340908,40976,409,3,4996.31,2025-03-17 16:51:29
662436,51788,670,2,4982.4,2025-02-23 01:51:34
704443,50230,321,2,3527.71,2025-03-02 02:25:56
681752,67303,709,5,1882.52,2025-03-26 13:13:39
914250,45581,673,4,2994.44,2025-03-07 21:30:42
893763,99147,498,4,3251.74,2025-01-31 04:45:47
536644,13144,680,1,4654.29,2025-03-10 23:40:30
737275,96441,735,5,3624.72,2025-01-11 07:28:18
692964,80858,748,1,3001.7,2025-02-08 19:05:45
372798,72973,274,5,854.32,2025-02-17 07:28:50
471401,36182,318,4,1491.3,2025-01-15 10:54:42
161801,91240,667,2,4276.24,2025-02-19 15:26:25
237843,86855,100,3,3727.44,2025-02-04 06:35:07
682812,67499,580,1,1989.66,2025-01-30 16:40:08
535078,44332,667,4,3198.72,2025-03-21 13:18:32
641621,75679,208,5,4665.86,2025-02-15 14:54:54
685387,50090,848,3,3662.8,2025-02-21 08:25:12
232316,16966,680,1,2205.69,2025-01-02 08:52:28
555386,96671,657,4,2509.97,2025-01-26 05:35:41
919961,50479,307,4,1844.85,2025-02-12 22:11:02
608174,28077,772,5,925.7,2025-03-07 05:17:31
615327,24448,409,1,4883.31,2025-01-04 12:33:24
697128,44670,717,4,3904.28,2025-02-22 13:16:17
319625,80129,338,2,3090.69,2025-03-27 03:15:09
167784,34874,732,1,3681.83,2025-01-01 15:38:29
290373,16394,307,1,2677.36,2025-03-29 12:02:28
187735,25025,338,5,934.77,2025-01-16 07:37:45
635690,81111,208,1,3856.26,2025-03-19 07:43:34
872758,34343,241,3,938.68,2025-03-17 14:04:40
756869,49651,580,1,3116.43,2025-01-23 21:21:58
977180,61133,492,5,3873.19,2025-01-27 21:25:13
932598,68108,911,2,2894.3,2025-03-01 02:43:22
929987,11284,287,5,2924.6,2025-01-19 17:14:04
856152,83021,657,4,2204.62,2025-01-04 22:57:36
682926,57852,395,1,1972.34,2025-01-20 20:37:14
289974,55591,395,4,3593.77,2025-01-15 19:23:41
397585,19246,540,3,1945.97,2025-01-26 08:55:47
770228,98519,498,3,4062.79,2025-03-14 23:16:35
395884,85567,374,5,1131.38,2025-01-29 05:20:39
681323,21749,374,1,1039.13,2025-01-09 00:58:22
181303,70211,318,5,680.38,2025-03-24 02:09:29
520975,77178,208,4,3298.61,2025-01-13 10:13:54
428968,72973,492,2,469.2,2025-03-10 10:29:05
882294,94612,255,2,843.34,2025-02-28 12:08:31
553673,51579,358,5,4952.45,2025-03-22 09:49:20
822867,10929,409,3,3329.24,2025-03-17 19:34:24
505444,50965,917,3,3522.77,2025-03-03 10:17:28
725467,22497,208,4,1319.56,2025-02-15 13:14:26
138436,80885,680,2,1887.21,2025-03-16 04:38:02
974726,33188,667,4,391.87,2025-01-25 17:05:20
872403,67798,772,2,4618.88,2025-02-16 01:31:40
688416,81234,742,4,2237.46,2025-01-02 13:31:21
286342,42960,395,4,2459.88,2025-02-23 08:02:18
585597,68661,363,3,1430.79,2025-02-07 03:53:21
824389,31876,580,4,630.84,2025-03-26 01:41:12
481106,42258,911,2,1121.31,2025-01-23 12:30:58
204624,35968,667,3,4883.33,2025-03-22 09:18:26
706509,39013,409,5,504.9,2025-03-16 03:54:25
930898,57011,339,1,212.63,2025-03-12 23:54:59
328649,93138,338,5,4591.46,2025-01-17 00:12:47
848441,23046,926,4,2367.6,2025-03-03 07:44:03
965149,64025,667,2,3818.17,2025-03-14 22:06:04
867131,29354,318,5,87.43,2025-01-07 01:34:49
980996,28708,695,5,3308.52,2025-03-11 00:28:55
127343,80831,927,1,4569.33,2025-01-04 00:03:28
233150,58633,657,5,2205.95,2025-01-15 14:01:59
786773,18396,680,5,2060.64,2025-03-01 23:24:34
170256,31317,732,4,4999.4,2025-01-14 06:49:14
567975,97756,688,5,2293.21,2025-03-03 22:15:45
673978,23862,651,1,42.87,2025-03-14 11:03:17
728653,14761,436,4,4186.19,2025-02-07 04:05:08
969665,54408,307,5,1064.59,2025-02-06 02:11:45
873502,74375,911,4,3449.9,2025-03-12 12:09:37
486012,80831,657,3,444.74,2025-01-18 04:02:20
889999,15549,274,2,4711.68,2025-03-15 00:39:44
816182,72229,363,5,3557.87,2025-01-29 06:10:31
889254,12601,100,3,345.7,2025-02-05 07:37:01
930688,98717,150,1,1059.5,2025-03-13 10:31:24
901658,11782,580,3,1884.11,2025-01-22 23:06:26
208463,83246,533,4,2864.95,2025-02-09 19:56:48
903854,84222,926,3,1946.18,2025-01-16 20:23:16
487027,19559,150,1,4099.24,2025-01-10 17:17:20
309267,94110,338,4,1072.61,2025-03-03 18:42:52
788906,91204,917,2,4635.52,2025-01-31 15:27:32
281471,52779,339,5,4830.85,2025-03-14 16:56:12
791308,52182,358,5,4245.35,2025-01-04 12:51:03
109115,49886,492,5,3398.13,2025-03-06 17:53:44
802421,79610,772,1,3628.51,2025-01-06 20:48:10
606360,97655,742,5,265.58,2025-02-18 17:30:04
312494,68974,772,4,3353.6,2025-01-27 06:10:00
925015,44651,877,1,4568.28,2025-02-09 03:57:44
359994,55489,651,1,4697.29,2025-01-27 05:02:31
421717,18710,339,1,1913.62,2025-03-01 09:38:32
476301,61492,778,5,4594.59,2025-03-07 14:25:36
932034,27073,241,3,3008.59,2025-03-10 13:40:35
906792,56352,926,5,829.1,2025-02-14 17:36:20
515191,68069,748,1,4171.65,2025-03-21 17:04:36
866942,38705,695,1,2923.7,2025-02-03 22:23:24
832636,87059,339,4,1583.1,2025-01-01 03:34:16
684761,41830,287,1,4529.63,2025-03-20 16:27:02
290682,48675,113,2,349.9,2025-02-20 13:52:17
602776,99042,717,5,1305.51,2025-02-13 14:58:45
564854,46749,187,5,1224.1,2025-03-01 07:09:46
678906,29208,113,5,731.74,2025-01-18 14:15:03
446424,74432,709,3,4091.34,2025-01-22 06:35:20
810455,98797,848,5,4087.7,2025-01-28 04:01:15
997726,91539,318,4,457.19,2025-01-26 01:20:03
989887,76037,436,4,2098.54,2025-01-15 00:04:09
408018,96061,358,1,2968.44,2025-01-20 18:36:08
626740,54244,680,2,315.2,2025-02-03 03:31:49
605752,60972,438,3,3859.41,2025-02-16 01:56:52
578304,49594,709,2,4383.8,2025-02-22 21:50:47
119634,22464,499,4,2339.1,2025-01-19 17:52:42
725701,91520,339,2,889.15,2025-01-06 00:32:13
303944,25978,680,2,3274.8,2025-02-01 21:15:28
735288,74916,363,4,4662.98,2025-02-08 18:41:02
998247,30315,673,2,3143.92,2025-02-15 01:34:26
468127,63621,673,5,4190.53,2025-02-10 21:23:27
917051,45438,651,4,2793.18,2025-01-19 06:19:51
310918,79857,499,3,768.22,2025-03-02 22:42:25
337348,83871,395,2,3040.98,2025-02-03 16:39:30
374851,15820,680,3,4696.27,2025-01-23 14:39:30
903228,14810,241,1,3665.77,2025-03-17 03:33:42
619907,30290,274,1,4661.9,2025-02-06 14:09:40
450170,56545,709,5,2903.11,2025-02-26 05:48:45
744317,85520,150,2,1189.84,2025-01-31 05:08:41
191777,72571,742,1,3021.4,2025-01-09 21:24:49
494304,37815,540,1,4555.16,2025-01-06 11:03:40
511154,43995,673,2,3920.19,2025-03-06 12:35:26
332545,14873,262,3,1679.17,2025-01-27 14:15:26
627864,18112,255,5,1998.75,2025-02-02 08:33:38
